State_Name,District_Name,Season,Crop,PPA
Maharashtra,AHMEDNAGAR,Rabi       ,Wheat,1.783759459
Maharashtra,AHMEDNAGAR,Summer     ,Sunflower,1.592894443
Maharashtra,AHMEDNAGAR,Whole Year ,Tomato,111.7
Maharashtra,AKOLA,Kharif     ,Urad,68.55333333
Maharashtra,AKOLA,Rabi       ,Wheat,1.67504038
Maharashtra,AKOLA,Summer     ,Sunflower,1.353831152
Maharashtra,AKOLA,Whole Year ,Tomato,64.04444444
Maharashtra,AMRAVATI,Kharif     ,other oilseeds,69.09681818
Maharashtra,AMRAVATI,Rabi       ,Wheat,1.453468677
Maharashtra,AMRAVATI,Summer     ,Sunflower,1.484232416
Maharashtra,AMRAVATI,Whole Year ,Tomato,69.975
Maharashtra,AURANGABAD,Kharif     ,other oilseeds,65.24944497
Maharashtra,AURANGABAD,Rabi       ,Wheat,2.210095191
Maharashtra,AURANGABAD,Summer     ,Sunflower,1.379441474
Maharashtra,AURANGABAD,Whole Year ,Tomato,67.51119947
Maharashtra,BEED,Kharif     ,other oilseeds,86.66004374
Maharashtra,BEED,Rabi       ,Wheat,1.308112397
Maharashtra,BEED,Summer     ,Sunflower,1.198165723
Maharashtra,BEED,Whole Year ,Tomato,65.65
Maharashtra,BHANDARA,Kharif     ,Urad,53.72122078
Maharashtra,BHANDARA,Rabi       ,Wheat,0.936842105
Maharashtra,BHANDARA,Summer     ,Sunflower,2.105808212
Maharashtra,BHANDARA,Whole Year ,Tomato,60.02904272
Maharashtra,BULDHANA,Kharif     ,other oilseeds,61.29534632
Maharashtra,BULDHANA,Rabi       ,Wheat,1.607659992
Maharashtra,BULDHANA,Summer     ,Sunflower,1.289067142
Maharashtra,BULDHANA,Whole Year ,Tomato,69.84657426
Maharashtra,CHANDRAPUR,Kharif     ,other oilseeds,1.381818182
Maharashtra,CHANDRAPUR,Rabi       ,Wheat,1.5
Maharashtra,CHANDRAPUR,Summer     ,Sunflower,1.578423782
Maharashtra,CHANDRAPUR,Whole Year ,Tomato,90
Maharashtra,DHULE,Autumn     ,Maize,725.25
Maharashtra,DHULE,Kharif     ,other oilseeds,58.47587098
Maharashtra,DHULE,Rabi       ,Wheat,2.428386484
Maharashtra,DHULE,Summer     ,Sunflower,1.333940837
Maharashtra,DHULE,Whole Year ,Tomato,97.4
Maharashtra,GADCHIROLI,Kharif     ,Urad,1.87712983
Maharashtra,GADCHIROLI,Rabi       ,Wheat,1.70734127
Maharashtra,GADCHIROLI,Summer     ,Rice,1.670058546
Maharashtra,GADCHIROLI,Whole Year ,Tomato,99
Maharashtra,GONDIA,Kharif     ,other oilseeds,51.20833333
Maharashtra,GONDIA,Rabi       ,Wheat,1.305555556
Maharashtra,GONDIA,Summer     ,Rice,2.175280928
Maharashtra,GONDIA,Whole Year ,Sugarcane,61.94588745
Maharashtra,HINGOLI,Kharif     ,other oilseeds,58.54386237
Maharashtra,HINGOLI,Rabi       ,Wheat,1.563461538
Maharashtra,HINGOLI,Summer     ,Sunflower,1.155505952
Maharashtra,HINGOLI,Whole Year ,Tomato,65.8730822
Maharashtra,JALGAON,Autumn     ,Maize,1326.666667
Maharashtra,JALGAON,Kharif     ,other oilseeds,62.53412941
Maharashtra,JALGAON,Rabi       ,Wheat,2.257024674
Maharashtra,JALGAON,Summer     ,Sunflower,1.575169758
Maharashtra,JALGAON,Whole Year ,Tomato,69.74470597
Maharashtra,JALNA,Kharif     ,other oilseeds,75.34206016
Maharashtra,JALNA,Rabi       ,Wheat,1.990687376
Maharashtra,JALNA,Summer     ,Sunflower,1.054800725
Maharashtra,JALNA,Whole Year ,Tomato,67.37503737
Maharashtra,KOLHAPUR,Kharif     ,Urad,86.29060456
Maharashtra,KOLHAPUR,Rabi       ,Wheat,2.260413786
Maharashtra,KOLHAPUR,Summer     ,Sunflower,2.862528345
Maharashtra,KOLHAPUR,Whole Year ,Tomato,88.66886342
Maharashtra,LATUR,Kharif     ,other oilseeds,68.55166934
Maharashtra,LATUR,Rabi       ,Wheat,1.6941385
Maharashtra,LATUR,Summer     ,Sunflower,1.186666667
Maharashtra,LATUR,Whole Year ,Tomato,64.3
Maharashtra,MUMBAI,Autumn     ,Maize,0.666666667
Maharashtra,NAGPUR,Kharif     ,other oilseeds,60.66666667
Maharashtra,NAGPUR,Rabi       ,Wheat,1.153431239
Maharashtra,NAGPUR,Summer     ,Sunflower,1.803009259
Maharashtra,NAGPUR,Whole Year ,Tomato,67.2497001
Maharashtra,NANDED,Kharif     ,other oilseeds,62.1099145
Maharashtra,NANDED,Rabi       ,Wheat,1.649886621
Maharashtra,NANDED,Summer     ,Sunflower,1.096064561
Maharashtra,NANDED,Whole Year ,Tomato,68.4045486
Maharashtra,NANDURBAR,Kharif     ,other oilseeds,69.83010929
Maharashtra,NANDURBAR,Rabi       ,Wheat,2.400544598
Maharashtra,NANDURBAR,Summer     ,Sunflower,1.611111111
Maharashtra,NANDURBAR,Whole Year ,Tomato,71.244994
Maharashtra,NASHIK,Autumn     ,Maize,1494
Maharashtra,NASHIK,Kharif     ,other oilseeds,60.38997503
Maharashtra,NASHIK,Rabi       ,Wheat,2.18254478
Maharashtra,NASHIK,Summer     ,Sunflower,1.375135307
Maharashtra,NASHIK,Whole Year ,Tomato,75.92402142
Maharashtra,OSMANABAD,Autumn     ,Maize,1127
Maharashtra,OSMANABAD,Kharif     ,other oilseeds,73.97636089
Maharashtra,OSMANABAD,Rabi       ,Wheat,1.706953176
Maharashtra,OSMANABAD,Summer     ,Sunflower,1.05601044
Maharashtra,OSMANABAD,Whole Year ,Tomato,75.1
Maharashtra,PALGHAR,Kharif     ,Rice,2.517379679
Maharashtra,PALGHAR,Rabi       ,Sunflower,0.75
Maharashtra,PALGHAR,Summer     ,Groundnut,1
Maharashtra,PARBHANI,Kharif     ,other oilseeds,77.76106461
Maharashtra,PARBHANI,Rabi       ,Wheat,1.653819444
Maharashtra,PARBHANI,Summer     ,Sunflower,1.166666667
Maharashtra,PARBHANI,Whole Year ,Tomato,70.20543262
Maharashtra,PUNE,Autumn     ,Maize,1142.5
Maharashtra,PUNE,Kharif     ,other oilseeds,79.17332019
Maharashtra,PUNE,Rabi       ,Wheat,3
Maharashtra,PUNE,Summer     ,Sunflower,1.846845174
Maharashtra,PUNE,Whole Year ,Tomato,151
Maharashtra,RAIGAD,Kharif     ,Urad,2.487303447
Maharashtra,RAIGAD,Rabi       ,Small millets,2.625
Maharashtra,RAIGAD,Summer     ,Rice,2.668907107
Maharashtra,RAIGAD,Whole Year ,Tomato,17.3
Maharashtra,RATNAGIRI,Kharif     ,Urad,2.626023862
Maharashtra,RATNAGIRI,Rabi       ,Small millets,2.333333333
Maharashtra,RATNAGIRI,Summer     ,Rice,2.876388889
Maharashtra,RATNAGIRI,Whole Year ,Mango,23.3
Maharashtra,SANGLI,Kharif     ,other oilseeds,92.33279744
Maharashtra,SANGLI,Rabi       ,Wheat,2.206211684
Maharashtra,SANGLI,Summer     ,Sunflower,1.702396215
Maharashtra,SANGLI,Whole Year ,Tomato,117.2644231
Maharashtra,SATARA,Kharif     ,Urad,90.94095189
Maharashtra,SATARA,Rabi       ,Wheat,2.310823371
Maharashtra,SATARA,Summer     ,Sunflower,2.31582351
Maharashtra,SATARA,Whole Year ,Tomato,118.2777778
Maharashtra,SINDHUDURG,Kharif     ,Urad,2.750496784
Maharashtra,SINDHUDURG,Rabi       ,Small millets,1.923076923
Maharashtra,SINDHUDURG,Summer     ,Rice,2.122284316
Maharashtra,SINDHUDURG,Whole Year ,Sugarcane,87.90909091
Maharashtra,SOLAPUR,Kharif     ,other oilseeds,74.45860014
Maharashtra,SOLAPUR,Rabi       ,Wheat,2.238095238
Maharashtra,SOLAPUR,Summer     ,Sunflower,1.650934298
Maharashtra,SOLAPUR,Whole Year ,Tomato,83.90454545
Maharashtra,THANE,Kharif     ,Urad,2.151640544
Maharashtra,THANE,Rabi       ,Wheat,2.3
Maharashtra,THANE,Summer     ,Rice,2.502192344
Maharashtra,THANE,Whole Year ,Tomato,23.34
Maharashtra,WARDHA,Kharif     ,other oilseeds,65.27842314
Maharashtra,WARDHA,Rabi       ,Wheat,1.333333333
Maharashtra,WARDHA,Summer     ,Maize,1.488794645
Maharashtra,WARDHA,Whole Year ,Tomato,62.34470024
Maharashtra,WASHIM,Kharif     ,other oilseeds,67.66666667
Maharashtra,WASHIM,Rabi       ,Wheat,1.383356274
Maharashtra,WASHIM,Summer     ,Sunflower,1.333333333
Maharashtra,WASHIM,Whole Year ,Tomato,137.4
Maharashtra,YAVATMAL,Kharif     ,other oilseeds,70.05566279
Maharashtra,YAVATMAL,Rabi       ,Wheat,1.144122672
Maharashtra,YAVATMAL,Summer     ,Sunflower,1.25
Maharashtra,YAVATMAL,Whole Year ,Tomato,72.59949353
Manipur,BISHNUPUR,Autumn     ,Turmeric,32.6875
Manipur,BISHNUPUR,Kharif     ,Soyabean,2.816320572
Manipur,BISHNUPUR,Rabi       ,Sugarcane,33
Manipur,BISHNUPUR,Summer     ,Turmeric,32.64285714
Manipur,BISHNUPUR,Whole Year ,Turmeric,28.01045918
Manipur,BISHNUPUR,Winter     ,Sugarcane,32.6875
Manipur,CHANDEL,Autumn     ,Soyabean,12.88571429
Manipur,CHANDEL,Kharif     ,Soyabean,2.82451143
Manipur,CHANDEL,Rabi       ,Rapeseed &Mustard,12.84
Manipur,CHANDEL,Summer     ,Dry ginger,12.87179487
Manipur,CHANDEL,Whole Year ,Turmeric,32.66222222
Manipur,CHANDEL,Winter     ,Rice,12.86666667
Manipur,CHURACHANDPUR,Autumn     ,Turmeric,32.63636364
Manipur,CHURACHANDPUR,Kharif     ,Sesamum,1.911983969
Manipur,CHURACHANDPUR,Rabi       ,Rapeseed &Mustard,12.875
Manipur,CHURACHANDPUR,Summer     ,Dry ginger,13
Manipur,CHURACHANDPUR,Whole Year ,Turmeric,32.64362745
Manipur,CHURACHANDPUR,Winter     ,Turmeric,33
Manipur,IMPHAL EAST,Autumn     ,Turmeric,12
Manipur,IMPHAL EAST,Kharif     ,Soyabean,2.642085799
Manipur,IMPHAL EAST,Rabi       ,Potato,5.222222222
Manipur,IMPHAL EAST,Summer     ,Peas & beans (Pulses),13
Manipur,IMPHAL EAST,Whole Year ,Turmeric,32.66666667
Manipur,IMPHAL EAST,Winter     ,Rice,13
Manipur,IMPHAL WEST,Autumn     ,Soyabean,5
Manipur,IMPHAL WEST,Kharif     ,Soyabean,3.081688472
Manipur,IMPHAL WEST,Rabi       ,Rapeseed &Mustard,2
Manipur,IMPHAL WEST,Summer     ,Peas & beans (Pulses),13
Manipur,IMPHAL WEST,Whole Year ,Turmeric,32.62362637
Manipur,IMPHAL WEST,Winter     ,Rice,5.25
Manipur,SENAPATI,Autumn     ,Turmeric,12.86666667
Manipur,SENAPATI,Kharif     ,Soyabean,3.331199813
Manipur,SENAPATI,Rabi       ,Sweet potato,12.85714286
Manipur,SENAPATI,Summer     ,Potato,12.84615385
Manipur,SENAPATI,Whole Year ,Turmeric,12.4797934
Manipur,SENAPATI,Winter     ,Sweet potato,12.85294118
Manipur,TAMENGLONG,Autumn     ,Sugarcane,32.63636364
Manipur,TAMENGLONG,Kharif     ,Soyabean,3
Manipur,TAMENGLONG,Rabi       ,Peas & beans (Pulses),13
Manipur,TAMENGLONG,Summer     ,Banana,12.84615385
Manipur,TAMENGLONG,Whole Year ,Tomato,32.83333333
Manipur,TAMENGLONG,Winter     ,Sesamum,12.8
Manipur,THOUBAL,Autumn     ,Turmeric,5.210526316
Manipur,THOUBAL,Kharif     ,Soyabean,2.42210909
Manipur,THOUBAL,Rabi       ,Rapeseed &Mustard,5.230769231
Manipur,THOUBAL,Summer     ,Sugarcane,33
Manipur,THOUBAL,Whole Year ,Turmeric,32.72222222
Manipur,THOUBAL,Winter     ,Rice,5.260869565
Manipur,UKHRUL,Autumn     ,Turmeric,12.84615385
Manipur,UKHRUL,Kharif     ,Soyabean,2.314246927
Manipur,UKHRUL,Rabi       ,Potato,12.88888889
Manipur,UKHRUL,Summer     ,Dry ginger,12.83783784
Manipur,UKHRUL,Whole Year ,Turmeric,12.10344828
Manipur,UKHRUL,Winter     ,Turmeric,12.88888889
Meghalaya,EAST GARO HILLS,Autumn     ,Rice,1.659742838
Meghalaya,EAST GARO HILLS,Kharif     ,Tapioca,14.81346489
Meghalaya,EAST GARO HILLS,Rabi       ,Wheat,8.152073733
Meghalaya,EAST GARO HILLS,Summer     ,Rice,7
Meghalaya,EAST GARO HILLS,Whole Year ,Turmeric,16.95031044
Meghalaya,EAST GARO HILLS,Winter     ,Rice,8.082191781
Meghalaya,EAST JAINTIA HILLS,Autumn     ,Rice,1.858021033
Meghalaya,EAST JAINTIA HILLS,Kharif     ,Total foodgrain,10.60620118
Meghalaya,EAST JAINTIA HILLS,Rabi       ,Turmeric,9.070588235
Meghalaya,EAST JAINTIA HILLS,Summer     ,Rice,6.466666667
Meghalaya,EAST JAINTIA HILLS,Whole Year ,Turmeric,13.19792494
Meghalaya,EAST JAINTIA HILLS,Winter     ,Rice,4
Meghalaya,EAST KHASI HILLS,Autumn     ,Rice,2.327232187
Meghalaya,EAST KHASI HILLS,Kharif     ,Total foodgrain,10.60567372
Meghalaya,EAST KHASI HILLS,Rabi       ,Turmeric,9.916966558
Meghalaya,EAST KHASI HILLS,Summer     ,Rice,11.70999514
Meghalaya,EAST KHASI HILLS,Whole Year ,Turmeric,12.53260036
Meghalaya,EAST KHASI HILLS,Winter     ,Rice,7.264188422
Meghalaya,NORTH GARO HILLS,Autumn     ,Rice,2.425395554
Meghalaya,NORTH GARO HILLS,Kharif     ,Tapioca,12.39065207
Meghalaya,NORTH GARO HILLS,Rabi       ,Wheat,1.489166667
Meghalaya,NORTH GARO HILLS,Summer     ,Potato,6.333333333
Meghalaya,NORTH GARO HILLS,Whole Year ,Turmeric,8.206896552
Meghalaya,NORTH GARO HILLS,Winter     ,Rice,8.269230769
Meghalaya,RI BHOI,Autumn     ,Rice,2.094128934
Meghalaya,RI BHOI,Kharif     ,Total foodgrain,17.07318319
Meghalaya,RI BHOI,Rabi       ,Wheat,8.904761905
Meghalaya,RI BHOI,Summer     ,Rice,6.909090909
Meghalaya,RI BHOI,Whole Year ,Turmeric,17.18108627
Meghalaya,RI BHOI,Winter     ,Rice,3
Meghalaya,SOUTH GARO HILLS,Autumn     ,Rice,1.391370506
Meghalaya,SOUTH GARO HILLS,Kharif     ,Tapioca,10.16284091
Meghalaya,SOUTH GARO HILLS,Rabi       ,Turmeric,7.490196078
Meghalaya,SOUTH GARO HILLS,Summer     ,Rice,7
Meghalaya,SOUTH GARO HILLS,Whole Year ,Turmeric,11.70286504
Meghalaya,SOUTH GARO HILLS,Winter     ,Rice,7.426229508
Meghalaya,SOUTH WEST GARO HILLS,Autumn     ,Rice,2.278167713
Meghalaya,SOUTH WEST GARO HILLS,Kharif     ,Tapioca,27.47902821
Meghalaya,SOUTH WEST GARO HILLS,Rabi       ,Wheat,1.983912121
Meghalaya,SOUTH WEST GARO HILLS,Summer     ,Potato,8.636363636
Meghalaya,SOUTH WEST GARO HILLS,Whole Year ,Turmeric,9.102222222
Meghalaya,SOUTH WEST GARO HILLS,Winter     ,Rice,9.185185185
Meghalaya,SOUTH WEST KHASI HILLS,Autumn     ,Rice,2.225806452
Meghalaya,SOUTH WEST KHASI HILLS,Kharif     ,Tapioca,9.361362352
Meghalaya,SOUTH WEST KHASI HILLS,Rabi       ,Small millets,2.5
Meghalaya,SOUTH WEST KHASI HILLS,Summer     ,Potato,14.4935806
Meghalaya,SOUTH WEST KHASI HILLS,Whole Year ,Turmeric,12.7605
Meghalaya,SOUTH WEST KHASI HILLS,Winter     ,Rice,8.986688852
Meghalaya,WEST GARO HILLS,Autumn     ,Rice,1.446844031
Meghalaya,WEST GARO HILLS,Kharif     ,Tapioca,12.47312509
Meghalaya,WEST GARO HILLS,Rabi       ,Wheat,9.431897555
Meghalaya,WEST GARO HILLS,Summer     ,Rice,7.352941176
Meghalaya,WEST GARO HILLS,Whole Year ,Turmeric,12.06100295
Meghalaya,WEST GARO HILLS,Winter     ,Rice,7.86196319
Meghalaya,WEST JAINTIA HILLS,Autumn     ,Rice,2.538461538
Meghalaya,WEST JAINTIA HILLS,Kharif     ,Tapioca,10.83929315
Meghalaya,WEST JAINTIA HILLS,Rabi       ,Small millets,1.334910697
Meghalaya,WEST JAINTIA HILLS,Summer     ,Potato,5.504
Meghalaya,WEST JAINTIA HILLS,Whole Year ,Turmeric,6.278184221
Meghalaya,WEST JAINTIA HILLS,Winter     ,Rice,3.388888889
Meghalaya,WEST KHASI HILLS,Autumn     ,Rice,1.700237923
Meghalaya,WEST KHASI HILLS,Kharif     ,Total foodgrain,6.63293297
Meghalaya,WEST KHASI HILLS,Rabi       ,Wheat,11.6556701
Meghalaya,WEST KHASI HILLS,Summer     ,Rice,8.243253662
Meghalaya,WEST KHASI HILLS,Whole Year ,Turmeric,7.861268908
Meghalaya,WEST KHASI HILLS,Winter     ,Rice,5.111510791
Mizoram,AIZAWL,Kharif     ,other oilseeds,11.59842007
Mizoram,AIZAWL,Rabi       ,other oilseeds,4.375
Mizoram,AIZAWL,Whole Year ,Tobacco,11.8629085
Mizoram,CHAMPHAI,Kharif     ,other oilseeds,6.959608103
Mizoram,CHAMPHAI,Rabi       ,Tobacco,5.296153846
Mizoram,CHAMPHAI,Whole Year ,Tobacco,11.79965005
Mizoram,KOLASIB,Kharif     ,other oilseeds,6.993432299
Mizoram,KOLASIB,Rabi       ,other oilseeds,1.782725198
Mizoram,KOLASIB,Whole Year ,Tobacco,19.53896449
Mizoram,LAWNGTLAI,Kharif     ,other oilseeds,5.743902439
Mizoram,LAWNGTLAI,Rabi       ,Rice,3
Mizoram,LAWNGTLAI,Whole Year ,Tobacco,5
Mizoram,LUNGLEI,Kharif     ,other oilseeds,6.515546136
Mizoram,LUNGLEI,Rabi       ,other oilseeds,2
Mizoram,LUNGLEI,Whole Year ,Tobacco,7.279354884
Mizoram,MAMIT,Kharif     ,other oilseeds,4.923506069
Mizoram,MAMIT,Rabi       ,other oilseeds,2.964709319
Mizoram,MAMIT,Whole Year ,Tobacco,8.41994172
Mizoram,SAIHA,Kharif     ,other oilseeds,3.873137803
Mizoram,SAIHA,Rabi       ,other oilseeds,1.892143402
Mizoram,SAIHA,Whole Year ,Tobacco,8.101904762
Mizoram,SERCHHIP,Kharif     ,other oilseeds,5.483333333
Mizoram,SERCHHIP,Rabi       ,other oilseeds,2.405033748
Mizoram,SERCHHIP,Whole Year ,Sugarcane,10.33214936
Nagaland,DIMAPUR,Kharif     ,Urad,43.1998663
Nagaland,DIMAPUR,Rabi       ,Wheat,10.84612458
Nagaland,DIMAPUR,Whole Year ,Tea,72.17660632
Nagaland,KIPHIRE,Kharif     ,Turmeric,41.19675926
Nagaland,KIPHIRE,Rabi       ,Urad,9.780208333
Nagaland,KOHIMA,Kharif     ,Urad,43.21273751
Nagaland,KOHIMA,Rabi       ,Wheat,10.96351771
Nagaland,KOHIMA,Whole Year ,Tea,35.19411765
Nagaland,LONGLENG,Kharif     ,Turmeric,41.27777778
Nagaland,LONGLENG,Rabi       ,Rapeseed &Mustard,9.789473684
Nagaland,MOKOKCHUNG,Kharif     ,Urad,43.03571251
Nagaland,MOKOKCHUNG,Rabi       ,Wheat,15.06501247
Nagaland,MOKOKCHUNG,Whole Year ,Tea,45.2714986
Nagaland,MON,Kharif     ,Urad,41.21883401
Nagaland,MON,Rabi       ,Wheat,10.94778906
Nagaland,MON,Whole Year ,Tea,49.29635799
Nagaland,PEREN,Kharif     ,Urad,41.14930534
Nagaland,PEREN,Rabi       ,Wheat,10.29264069
Nagaland,PHEK,Kharif     ,Urad,43.15571429
Nagaland,PHEK,Rabi       ,Wheat,10.92790212
Nagaland,PHEK,Whole Year ,Tea,9.911100236
Nagaland,TUENSANG,Kharif     ,Urad,41.15124905
Nagaland,TUENSANG,Rabi       ,Wheat,10.604634
Nagaland,TUENSANG,Whole Year ,Tea,9.454827212
Nagaland,WOKHA,Kharif     ,Urad,43.17575758
Nagaland,WOKHA,Rabi       ,Wheat,10.73517451
Nagaland,WOKHA,Whole Year ,Tea,34.36133855
Nagaland,ZUNHEBOTO,Kharif     ,Urad,43.16597403
Nagaland,ZUNHEBOTO,Rabi       ,Wheat,10.3002588
Nagaland,ZUNHEBOTO,Whole Year ,Tea,33.98201218
Odisha,ANUGUL,Autumn     ,Urad,1.082602507
Odisha,ANUGUL,Kharif     ,Urad,8.131578947
Odisha,ANUGUL,Rabi       ,Wheat,8.517241379
Odisha,ANUGUL,Summer     ,Wheat,1.790628116
Odisha,ANUGUL,Whole Year ,Turmeric,51.80430231
Odisha,ANUGUL,Winter     ,Urad,55.28028655
Odisha,BALANGIR,Autumn     ,Urad,1.155555556
Odisha,BALANGIR,Kharif     ,Urad,9.513333333
Odisha,BALANGIR,Rabi       ,Wheat,7.54
Odisha,BALANGIR,Summer     ,Wheat,1.898297319
Odisha,BALANGIR,Whole Year ,Turmeric,58.85739452
Odisha,BALANGIR,Winter     ,Urad,69.34204333
Odisha,BALESHWAR,Autumn     ,Urad,4.313257956
Odisha,BALESHWAR,Kharif     ,Urad,8.55
Odisha,BALESHWAR,Rabi       ,Wheat,7.707692308
Odisha,BALESHWAR,Summer     ,Wheat,2.443989938
Odisha,BALESHWAR,Whole Year ,Turmeric,44.48430097
Odisha,BALESHWAR,Winter     ,Urad,45.9086592
Odisha,BARGARH,Autumn     ,Urad,1.260381097
Odisha,BARGARH,Kharif     ,Urad,8.860335196
Odisha,BARGARH,Rabi       ,Wheat,3.178571429
Odisha,BARGARH,Summer     ,Wheat,3.163334275
Odisha,BARGARH,Whole Year ,Turmeric,68.31675087
Odisha,BARGARH,Winter     ,Urad,72.0880241
Odisha,BHADRAK,Autumn     ,Urad,5.498498233
Odisha,BHADRAK,Kharif     ,Urad,8.333333333
Odisha,BHADRAK,Rabi       ,Wheat,10
Odisha,BHADRAK,Summer     ,Wheat,2.762711736
Odisha,BHADRAK,Whole Year ,Turmeric,64.16074582
Odisha,BHADRAK,Winter     ,Urad,62.2073911
Odisha,BOUDH,Autumn     ,Urad,1.060464263
Odisha,BOUDH,Kharif     ,Urad,9.291666667
Odisha,BOUDH,Rabi       ,Wheat,2.714285714
Odisha,BOUDH,Summer     ,Wheat,1.756307692
Odisha,BOUDH,Whole Year ,Turmeric,44.8552482
Odisha,BOUDH,Winter     ,Urad,55.71304469
Odisha,CUTTACK,Autumn     ,Urad,8.395421663
Odisha,CUTTACK,Kharif     ,Urad,8.915865283
Odisha,CUTTACK,Rabi       ,Wheat,6.523076923
Odisha,CUTTACK,Summer     ,Wheat,2.09069173
Odisha,CUTTACK,Whole Year ,Turmeric,48.8433586
Odisha,CUTTACK,Winter     ,Urad,57.39309927
Odisha,DEOGARH,Autumn     ,Urad,1.167717552
Odisha,DEOGARH,Kharif     ,Urad,9.943181818
Odisha,DEOGARH,Rabi       ,Wheat,3.064935065
Odisha,DEOGARH,Summer     ,Wheat,1.495520824
Odisha,DEOGARH,Whole Year ,Turmeric,48.09576925
Odisha,DEOGARH,Winter     ,Urad,51.7648504
Odisha,DHENKANAL,Autumn     ,Urad,1.063619396
Odisha,DHENKANAL,Kharif     ,Urad,8.421052632
Odisha,DHENKANAL,Rabi       ,Wheat,9.404761905
Odisha,DHENKANAL,Summer     ,Wheat,2.127486691
Odisha,DHENKANAL,Whole Year ,Turmeric,59.50176671
Odisha,DHENKANAL,Winter     ,Urad,65.24457854
Odisha,GAJAPATI,Autumn     ,Urad,1.522480667
Odisha,GAJAPATI,Kharif     ,Urad,8.50617284
Odisha,GAJAPATI,Rabi       ,Wheat,2.5
Odisha,GAJAPATI,Summer     ,Wheat,1.419047619
Odisha,GAJAPATI,Whole Year ,Turmeric,59.30116891
Odisha,GAJAPATI,Winter     ,Urad,60.82064344
Odisha,GANJAM,Autumn     ,Urad,1.519377793
Odisha,GANJAM,Kharif     ,Urad,7.497175141
Odisha,GANJAM,Rabi       ,Wheat,5.304347826
Odisha,GANJAM,Summer     ,Wheat,1.955646923
Odisha,GANJAM,Whole Year ,Turmeric,70.38616575
Odisha,GANJAM,Winter     ,Urad,73.20556483
Odisha,JAGATSINGHAPUR,Autumn     ,Sesamum,7.175628538
Odisha,JAGATSINGHAPUR,Kharif     ,Urad,8.12195122
Odisha,JAGATSINGHAPUR,Rabi       ,Wheat,3.447368421
Odisha,JAGATSINGHAPUR,Summer     ,Wheat,2.215277778
Odisha,JAGATSINGHAPUR,Whole Year ,Turmeric,62.34145076
Odisha,JAGATSINGHAPUR,Winter     ,Urad,61.03929793
Odisha,JAJAPUR,Autumn     ,Urad,5.008084829
Odisha,JAJAPUR,Kharif     ,Urad,7.730769231
Odisha,JAJAPUR,Rabi       ,Wheat,5
Odisha,JAJAPUR,Summer     ,Wheat,2.21672852
Odisha,JAJAPUR,Whole Year ,Turmeric,36.93351494
Odisha,JAJAPUR,Winter     ,Urad,47.33625355
Odisha,JHARSUGUDA,Autumn     ,Urad,1.870926588
Odisha,JHARSUGUDA,Kharif     ,Urad,9.765957447
Odisha,JHARSUGUDA,Rabi       ,Wheat,3
Odisha,JHARSUGUDA,Summer     ,Wheat,1.979466119
Odisha,JHARSUGUDA,Whole Year ,Turmeric,67.75520769
Odisha,JHARSUGUDA,Winter     ,Urad,74.37098306
Odisha,KALAHANDI,Autumn     ,Urad,2
Odisha,KALAHANDI,Kharif     ,Urad,5.198675497
Odisha,KALAHANDI,Rabi       ,Wheat,2.62037037
Odisha,KALAHANDI,Summer     ,Wheat,1.920916896
Odisha,KALAHANDI,Whole Year ,Turmeric,48.32446117
Odisha,KALAHANDI,Winter     ,Urad,52.35854056
Odisha,KANDHAMAL,Autumn     ,Urad,1.045306292
Odisha,KANDHAMAL,Kharif     ,Urad,7.495049505
Odisha,KANDHAMAL,Rabi       ,Wheat,2.333333333
Odisha,KANDHAMAL,Summer     ,Wheat,1.699792961
Odisha,KANDHAMAL,Whole Year ,Turmeric,43.2
Odisha,KANDHAMAL,Winter     ,Urad,44.38888889
Odisha,KENDRAPARA,Autumn     ,Rice,6.478475038
Odisha,KENDRAPARA,Kharif     ,Urad,8.47865533
Odisha,KENDRAPARA,Rabi       ,Wheat,9.738095238
Odisha,KENDRAPARA,Summer     ,Wheat,2.058400497
Odisha,KENDRAPARA,Whole Year ,Turmeric,45.09855123
Odisha,KENDRAPARA,Winter     ,Urad,55.05179294
Odisha,KENDUJHAR,Autumn     ,Urad,6.597494242
Odisha,KENDUJHAR,Kharif     ,Urad,7.328413339
Odisha,KENDUJHAR,Rabi       ,Wheat,6.240449438
Odisha,KENDUJHAR,Summer     ,Wheat,2.213926499
Odisha,KENDUJHAR,Whole Year ,Turmeric,45.01569735
Odisha,KENDUJHAR,Winter     ,Urad,55.02013811
Odisha,KHORDHA,Autumn     ,Urad,1.724991638
Odisha,KHORDHA,Kharif     ,Urad,8.954545455
Odisha,KHORDHA,Rabi       ,Wheat,3.090909091
Odisha,KHORDHA,Summer     ,Wheat,2.663141328
Odisha,KHORDHA,Whole Year ,Turmeric,45.43400282
Odisha,KHORDHA,Winter     ,Urad,56.62294404
Odisha,KORAPUT,Autumn     ,Urad,3.583333333
Odisha,KORAPUT,Kharif     ,Urad,9.571428571
Odisha,KORAPUT,Rabi       ,Wheat,3.28358209
Odisha,KORAPUT,Summer     ,Wheat,1.982334166
Odisha,KORAPUT,Whole Year ,Turmeric,61.57350407
Odisha,KORAPUT,Winter     ,Urad,79.26443017
Odisha,MALKANGIRI,Autumn     ,Sesamum,6.25
Odisha,MALKANGIRI,Kharif     ,Urad,6.916666667
Odisha,MALKANGIRI,Rabi       ,Wheat,3.175675676
